[21:24:15] Payload Node: 02  PM10: 1.70  PM2.5: 1.70  lat: -1000.000000, lng: -1000.000000
[21:25:19] Payload Node: 02  PM10: 2.00  PM2.5: 1.90  lat: -1000.000000, lng: -1000.000000
[21:26:23] Payload Node: 02  PM10: 1.90  PM2.5: 1.80  lat: -1000.000000, lng: -1000.000000
[21:27:25] Payload Node: 02  PM10: 4.10  PM2.5: 3.30  lat: 36.793247, lng: 127.149796
[21:28:29] Payload Node: 02  PM10: 2.70  PM2.5: 2.50  lat: 36.793262, lng: 127.149780
[21:29:33] Payload Node: 02  PM10: 2.70  PM2.5: 2.50  lat: 36.793282, lng: 127.149918
[21:30:35] Payload Node: 02  PM10: 3.30  PM2.5: 3.10  lat: 36.793209, lng: 127.149773
[21:31:37] Payload Node: 02  PM10: 2.00  PM2.5: 1.90  lat: 36.793266, lng: 127.150063
[21:32:41] Payload Node: 02  PM10: 2.00  PM2.5: 1.90  lat: 36.793209, lng: 127.149796
[21:33:43] Payload Node: 02  PM10: 2.10  PM2.5: 2.00  lat: 36.793171, lng: 127.149841
[21:34:47] Payload Node: 02  PM10: 2.40  PM2.5: 2.20  lat: 36.793121, lng: 127.149742
[21:35:49] Payload Node: 02  PM10: 2.50  PM2.5: 2.40  lat: 36.793503, lng: 127.149590
[21:36:53] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: 36.793179, lng: 127.149895
[21:37:55] Payload Node: 02  PM10: 2.70  PM2.5: 2.50  lat: 36.793175, lng: 127.149910
[21:38:59] Payload Node: 02  PM10: 2.70  PM2.5: 2.50  lat: -1000.000000, lng: -1000.000000
[21:40:01] Payload Node: 02  PM10: 2.80  PM2.5: 1.90  lat: 36.793411, lng: 127.150986
[21:41:03] Payload Node: 02  PM10: 1.90  PM2.5: 1.80  lat: 36.793209, lng: 127.150002
[21:42:05] Payload Node: 02  PM10: 2.70  PM2.5: 2.30  lat: 36.793152, lng: 127.149712
[21:43:09] Payload Node: 02  PM10: 7.50  PM2.5: 2.50  lat: 36.793175, lng: 127.149811
[21:44:11] Payload Node: 02  PM10: 2.80  PM2.5: 2.60  lat: 36.793224, lng: 127.149704
[21:45:13] Payload Node: 02  PM10: 7.70  PM2.5: 3.40  lat: 36.793209, lng: 127.149590
[21:46:17] Payload Node: 02  PM10: 3.20  PM2.5: 2.90  lat: 36.793201, lng: 127.149467
[21:47:19] Payload Node: 02  PM10: 4.10  PM2.5: 3.30  lat: 36.793304, lng: 127.149658
[21:48:21] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: 36.793240, lng: 127.149704
[21:49:23] Payload Node: 02  PM10: 6.40  PM2.5: 4.10  lat: 36.793240, lng: 127.149704
[21:50:27] Payload Node: 02  PM10: 5.60  PM2.5: 3.10  lat: 36.793194, lng: 127.149521
[21:51:29] Payload Node: 02  PM10: 5.60  PM2.5: 3.50  lat: 36.793194, lng: 127.149521
[21:52:31] Payload Node: 02  PM10: 6.90  PM2.5: 4.20  lat: 36.793148, lng: 127.149345
